epoch,lr,time,loss
0,3.125e-05,21:39:35,3.610459566116333
1,6.25e-05,21:39:35,3.6102553606033325
2,0.000125,21:39:35,3.6217422485351562
3,0.00025,21:39:35,3.591092586517334
4,0.0005,21:39:36,3.6022812128067017
5,0.001,21:39:36,3.5679008960723877
6,0.001,21:39:36,3.5504510402679443
7,0.001,21:39:36,3.510316252708435
8,0.001,21:39:37,3.4272477626800537
9,0.001,21:39:37,3.405890941619873
10,0.001,21:39:37,3.385177493095398
11,0.001,21:39:37,3.2691420316696167
12,0.001,21:39:37,3.317447066307068
13,0.001,21:39:38,3.087833881378174
14,0.001,21:39:38,3.0303924083709717
15,0.001,21:39:38,3.1551343202590942
16,0.001,21:39:38,2.9743711948394775
17,0.001,21:39:39,3.136566638946533
18,0.001,21:39:39,2.824066162109375
19,0.001,21:39:39,2.8577486276626587
20,0.001,21:39:39,3.2572715282440186
21,0.001,21:39:40,3.013046383857727
22,0.001,21:39:40,3.0040208101272583
23,0.001,21:39:40,3.008443593978882
24,0.001,21:39:40,2.9086583852767944
25,0.001,21:39:41,3.047066330909729
26,0.001,21:39:41,2.8215444087982178
27,0.001,21:39:41,2.8938376903533936
28,0.001,21:39:41,3.1543244123458862
29,0.001,21:39:41,3.0401394367218018
30,0.001,21:39:42,2.875362992286682
31,0.001,21:39:42,2.960247278213501
32,0.001,21:39:42,2.8760279417037964
33,0.001,21:39:42,2.827836275100708
34,0.001,21:39:43,2.8301061391830444
35,0.001,21:39:43,3.0449774265289307
36,0.001,21:39:43,2.8892011642456055
37,0.001,21:39:43,2.7635706663131714
38,0.001,21:39:44,2.6337417364120483
39,0.001,21:39:44,2.972688674926758
40,0.001,21:39:44,2.946099281311035
41,0.001,21:39:44,3.0414754152297974
42,0.001,21:39:45,2.815839409828186
43,0.001,21:39:45,2.68491530418396
44,0.001,21:39:45,2.774425506591797
45,0.001,21:39:45,2.786816358566284
46,0.001,21:39:45,2.917356014251709
47,0.001,21:39:46,2.8666471242904663
48,0.001,21:39:46,3.0720016956329346
49,0.001,21:39:46,2.783483862876892
50,0.001,21:39:46,2.8981083631515503
51,0.001,21:39:47,2.7106844186782837
52,0.001,21:39:47,2.8109482526779175
53,0.001,21:39:47,2.7481952905654907
54,0.001,21:39:47,2.7108272314071655
55,0.001,21:39:48,2.860673666000366
56,0.001,21:39:48,2.536626935005188
57,0.001,21:39:48,2.7305506467819214
58,0.001,21:39:48,2.763023853302002
59,0.001,21:39:49,2.58329701423645
60,0.001,21:39:49,2.7153207063674927
61,0.001,21:39:49,2.73334538936615
62,0.001,21:39:49,2.588639259338379
63,0.001,21:39:49,2.6017836332321167
64,0.001,21:39:50,2.7452330589294434
65,0.001,21:39:50,2.739319086074829
66,0.001,21:39:50,2.5238192081451416
67,0.001,21:39:50,2.54332172870636
68,0.001,21:39:51,2.6080936193466187
69,0.001,21:39:51,2.5747199058532715
70,0.001,21:39:51,2.4354329109191895
71,0.001,21:39:51,2.5709919929504395
72,0.001,21:39:51,2.411661982536316
73,0.001,21:39:52,2.494270443916321
74,0.001,21:39:52,2.697022557258606
75,0.001,21:39:52,2.7484209537506104
76,0.001,21:39:52,2.573039412498474
77,0.001,21:39:53,2.4705275297164917
78,0.001,21:39:53,2.5570837259292603
79,0.001,21:39:53,2.3525238037109375
80,0.001,21:39:53,2.6621999740600586
81,0.001,21:39:53,2.5973376035690308
82,0.001,21:39:54,2.6547441482543945
83,0.001,21:39:54,2.495014190673828
84,0.001,21:39:54,2.4826725721359253
85,0.001,21:39:54,2.607691168785095
86,0.001,21:39:55,2.3011614084243774
87,0.001,21:39:55,2.418249011039734
88,0.001,21:39:55,2.4034416675567627
89,0.001,21:39:55,2.33708393573761
90,0.001,21:39:55,2.3973671197891235
91,0.001,21:39:56,2.3332895040512085
92,0.001,21:39:56,2.442403197288513
93,0.001,21:39:56,2.3164889812469482
94,0.001,21:39:56,2.451469898223877
95,0.001,21:39:57,2.1006868481636047
96,0.001,21:39:57,2.25212824344635
97,0.001,21:39:57,2.3163310289382935
98,0.001,21:39:57,2.2335861921310425
99,0.001,21:39:57,2.0468392968177795
100,0.001,21:39:58,2.454191207885742
101,0.001,21:39:58,2.226783871650696
102,0.001,21:39:58,2.168937563896179
103,0.001,21:39:58,2.1217703223228455
104,0.001,21:39:59,2.1302340030670166
105,0.001,21:39:59,1.9380952715873718
106,0.001,21:39:59,2.258083462715149
107,0.001,21:39:59,2.1283189058303833
108,0.001,21:39:59,2.2554792165756226
109,0.001,21:40:00,2.1759047508239746
110,0.001,21:40:00,2.2262133359909058
111,0.001,21:40:00,2.4527887105941772
112,0.001,21:40:00,2.005819797515869
113,0.001,21:40:01,1.9549709558486938
114,0.001,21:40:01,1.8630449771881104
115,0.001,21:40:01,1.9848685264587402
116,0.001,21:40:01,1.8911515474319458
117,0.001,21:40:02,2.192248821258545
118,0.001,21:40:02,2.5995614528656006
119,0.001,21:40:02,2.0982208251953125
120,0.001,21:40:02,1.9333840608596802
121,0.001,21:40:03,2.140819787979126
122,0.001,21:40:03,2.3213425874710083
123,0.001,21:40:03,2.080196261405945
124,0.001,21:40:03,1.934764802455902
125,0.001,21:40:04,1.8761622309684753
126,0.001,21:40:04,2.0092222690582275
127,0.001,21:40:04,1.7157277464866638
128,0.001,21:40:04,2.1318036317825317
129,0.001,21:40:04,1.7975487112998962
130,0.001,21:40:05,2.0505748987197876
131,0.001,21:40:05,1.8437322974205017
132,0.001,21:40:05,2.1539337635040283
133,0.001,21:40:05,1.9610074758529663
134,0.001,21:40:06,2.0926947593688965
135,0.001,21:40:06,1.9255539178848267
136,0.001,21:40:06,1.8505678176879883
137,0.001,21:40:06,1.8828063011169434
138,0.001,21:40:06,1.9908657670021057
139,0.001,21:40:07,1.9160484671592712
140,0.001,21:40:07,1.988121509552002
141,0.001,21:40:07,1.8734874725341797
142,0.001,21:40:07,1.8606252670288086
143,0.001,21:40:08,1.8979740142822266
144,0.001,21:40:08,1.8754674196243286
145,0.001,21:40:08,1.8536809086799622
146,0.001,21:40:08,1.9471002221107483
147,0.001,21:40:09,2.0287256240844727
148,0.001,21:40:09,1.933588445186615
149,0.001,21:40:09,1.6552999019622803
150,0.001,21:40:10,2.0694568753242493
151,0.001,21:40:10,1.8615212440490723
152,0.001,21:40:10,1.8662679195404053
153,0.001,21:40:10,1.9954373240470886
154,0.001,21:40:10,1.8727255463600159
155,0.001,21:40:11,1.7470561265945435
156,0.001,21:40:11,1.8755258917808533
157,0.001,21:40:11,1.805025577545166
158,0.001,21:40:12,1.9136419892311096
159,0.001,21:40:12,1.8779194951057434
160,0.001,21:40:12,1.6525397896766663
161,0.001,21:40:12,1.7769495844841003
162,0.001,21:40:12,1.773065447807312
163,0.001,21:40:13,1.7353172898292542
164,0.001,21:40:13,1.6586220264434814
165,0.001,21:40:13,1.628694236278534
166,0.001,21:40:13,1.7205802202224731
167,0.001,21:40:14,1.739953339099884
168,0.001,21:40:14,1.7575287222862244
169,0.001,21:40:14,1.4023905992507935
170,0.001,21:40:14,1.7091342210769653
171,0.001,21:40:15,1.6135827898979187
172,0.001,21:40:15,1.5983649492263794
